"","Code Mimosa Corrigé","Economic reintegration Score","Social reintegration score","1_economic","2_food","3_borrow","4_borrow_freq","5_debt_ratio","6_employment","7_working","8_assets","9_searching_job","10_housing","11_housing_qual","12_education","13_school","14_justice","15_id","16_documentation","17_water","18_health","19_health_qual","1_economic_n","2_food_n","3_borrow_n","4_borrow_freq_n","5_debt_ratio_n","6_employment_n","7_working_n","8_assets_n","9_searching_job_n","10_housing_n","11_housing_qual_n","12_education_n","13_school_n","14_justice_n","15_id_n","16_documentation_n","17_water_n","18_health_n","19_health_qual_n","20_services_construct_n","1_economic_dim_weight","1_economic_comp_weight","2_food_dim_weight","2_food_comp_weight","3_borrow_dim_weight","3_borrow_comp_weight","4_borrow_freq_dim_weight","4_borrow_freq_comp_weight","5_debt_ratio_dim_weight","5_debt_ratio_comp_weight","6_employment_dim_weight","6_employment_comp_weight","7_working_dim_weight","7_working_comp_weight","8_assets_dim_weight","8_assets_comp_weight","9_searching_job_dim_weight","9_searching_job_comp_weight","10_housing_dim_weight","10_housing_comp_weight","11_housing_qual_dim_weight","11_housing_qual_comp_weight","12_education_dim_weight","12_education_comp_weight","13_school_dim_weight","13_school_comp_weight","14_justice_dim_weight","14_justice_comp_weight","15_id_dim_weight","15_id_comp_weight","16_documentation_dim_weight","16_documentation_comp_weight","17_water_dim_weight","17_water_comp_weight","18_health_dim_weight","18_health_comp_weight","19_health_qual_dim_weight","19_health_qual_comp_weight","20_services_construct_dim_weight","20_services_construct_comp_weight","1_economic_dim_score","1_economic_comp_score","2_food_dim_score","2_food_comp_score","3_borrow_dim_score","3_borrow_comp_score","4_borrow_freq_dim_score","4_borrow_freq_comp_score","5_debt_ratio_dim_score","5_debt_ratio_comp_score","6_employment_dim_score","6_employment_comp_score","7_working_dim_score","7_working_comp_score","8_assets_dim_score","8_assets_comp_score","9_searching_job_dim_score","9_searching_job_comp_score","10_housing_dim_score","10_housing_comp_score","11_housing_qual_dim_score","11_housing_qual_comp_score","12_education_dim_score","12_education_comp_score","13_school_dim_score","13_school_comp_score","14_justice_dim_score","14_justice_comp_score","15_id_dim_score","15_id_comp_score","16_documentation_dim_score","16_documentation_comp_score","17_water_dim_score","17_water_comp_score","18_health_dim_score","18_health_comp_score","19_health_qual_dim_score","19_health_qual_comp_score","20_services_construct_dim_score","20_services_construct_comp_score","EconomicScore","SocialScore","Difference"
"727","LY1022003675",0.4625,0.45,"Satisafait","Des fois ( 2 ou 3 fois le mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Faible","Oui","Aucun actif détenu","Non","Faible","Acceptable","Je ne sais pas",NA,"Acceptable","Oui","Faible","Très faible","Faible","Acceptable",0.75,0.5,1,0.75,1,0.25,1,0,1,0.25,0.5,0.5,0.5,0.5,1,0.25,0,0.25,0.5,0.291666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.06,0.04,0.08,0.02,0.075,0.015,0.08,0.04,0.0325,0.0075,0.1,0.03,0,0,0.13,0.03,0.025,0.0075,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.05,0.015,0.075,0.015,0.0233333333333333,0.0116666666666667,0.67,0.433333333333333,-0.0166666666666667
"728","LY1022003724",0.82,0.746666666666667,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Non","Jamais","Les dépenses sont plus importantes","Bien","Oui","Bâtiments et structures Actifs reçus de l'OIM","Non","Bien","Acceptable","Bien","Oui","Bien","Oui","Acceptable","Bien","Bien","Bien",0.75,0.75,0,1,1,0.75,1,1,1,0.75,0.5,0.75,1,0.75,1,0.5,0.75,0.75,0.75,0.708333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0,0,0.1,0.02,0.08,0.04,0.0975,0.0225,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0566666666666667,0.0283333333333333,0.82,0.746666666666667,0
"729","LY1022003743",0.78,0.9075,"Satisafait","Des fois ( 2 ou 3 fois le mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Faible","Oui","Bâtiments et structures Actifs reçus de l'OIM","Non","Bien","Bien","Bien","Oui","Très bien","Oui","Bien","Très bien","Très bien","Très bien",0.75,0.5,1,0.75,1,0.25,1,1,1,0.75,0.75,0.75,1,1,1,0.75,1,1,1,0.875,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.06,0.04,0.08,0.02,0.075,0.015,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.07,0.035,0.78,0.9075,0
"730","LY1022003747",0.8575,0.743333333333334,"Satisafait","Jamais","Je ne sait pas","Jamais","Les dépenses sont plus importantes","Acceptable","Oui","Terre","Non","Bien","Acceptable","Bien","Oui","Bien","Oui","Acceptable","Acceptable","Bien","Bien",0.75,1,0.5,1,1,0.5,1,1,1,0.75,0.5,0.75,1,0.75,1,0.5,0.5,0.75,0.75,0.666666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.04,0.01,0.1,0.02,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0533333333333333,0.0266666666666667,0.8575,0.743333333333334,0
"731","LY1022003747",0.8475,0.6525,"Satisafait","Jamais","Je ne sait pas","Jamais","Les dépenses sont plus importantes","Acceptable","Oui","Terre","Non","Bien","Acceptable","Bien","Oui","Bien","Oui","Acceptable","Acceptable","Bien","Bien",0.75,1,0.5,1,1,0.5,1,1,1,0.75,0.5,0.75,1,0.75,1,0.5,0.5,0.75,0.75,0.666666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.04,0.01,0.1,0.02,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0533333333333333,0.0266666666666667,0.8575,0.743333333333334,0.0908333333333335
"732","LY1022003774",0.8875,0.655833333333333,"Très satisfait","Jamais","Non","Jamais","Les dépenses sont plus importantes","Bien","Oui","Bâtiments et structures","Non","Bien","Bien","Acceptable","Oui","Acceptable","Oui","Faible","Bien","Acceptable","Bien",1,1,0,1,1,0.75,1,1,1,0.75,0.75,0.5,1,0.5,1,0.25,0.75,0.5,0.75,0.541666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.15,0.05,0.12,0.08,0,0,0.1,0.02,0.08,0.04,0.0975,0.0225,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.09,0.0225,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.1125,0.0225,0.0433333333333333,0.0216666666666667,0.8875,0.655833333333333,0
"733","LY1022003792",0.7075,0.743333333333333,"Satisafait","Des fois ( 2 ou 3 fois le mois)","Oui","Jamais","Les dépenses sont plus importantes","Acceptable","Oui","Terre Bâtiments et structures Actifs reçus de l'OIM","Oui","Bien","Bien","Bien","Oui","Acceptable","Oui","Acceptable","Bien","Bien","Bien",0.75,0.5,1,1,1,0.5,1,1,0,0.75,0.75,0.75,1,0.5,1,0.5,0.75,0.75,0.75,0.666666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.06,0.04,0.08,0.02,0.1,0.02,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0,0,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0533333333333333,0.0266666666666667,0.7075,0.743333333333333,0
"734","LY1022003792",0.85,0.6525,"Satisafait","Des fois ( 2 ou 3 fois le mois)","Oui","Jamais","Les dépenses sont plus importantes","Acceptable","Oui","Terre Bâtiments et structures Actifs reçus de l'OIM","Oui","Bien","Bien","Bien","Oui","Acceptable","Oui","Acceptable","Bien","Bien","Bien",0.75,0.5,1,1,1,0.5,1,1,0,0.75,0.75,0.75,1,0.5,1,0.5,0.75,0.75,0.75,0.666666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.06,0.04,0.08,0.02,0.1,0.02,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0,0,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0533333333333333,0.0266666666666667,0.7075,0.743333333333333,0.0908333333333333
"735","LY1022003805",0.6225,0.810833333333333,"Satisafait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Oui","Bétails","Oui","Bien","Acceptable","Bien",NA,"Très bien","Oui","Très bien","Très bien","Très bien","Très bien",0.75,0,1,0.75,1,0.5,1,1,0,0.75,0.5,0.75,0.5,1,1,1,1,1,1,0.916666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0,0,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0,0,0.075,0.0225,0.06,0.015,0.0825,0.0225,0.035,0.01,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.0733333333333333,0.0366666666666667,0.6225,0.845833333333333,0.035
"736","LY1022003871",0.68,0.6175,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Faible","Oui","Bâtiments et structures Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Acceptable",NA,"Bien","Oui","Acceptable","Bien","Bien","Bien",0.75,0.75,1,0.75,1,0.25,1,1,0,0.5,0.5,0.5,0.5,0.75,1,0.5,0.75,0.75,0.75,0.625,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.05,0.025,0.68,0.6525,0.035
"737","LY1022003873",0.705,0.561666666666667,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Jamais","Les dépenses sont plus importantes","Faible","Oui","Bâtiments et structures Actifs reçus de l'OIM","Oui","Bien","Bien","Bien","Oui","Acceptable","Oui","Acceptable","Bien","Faible","Faible",0.75,0.75,1,1,1,0.25,1,1,0,0.75,0.75,0.75,1,0.5,1,0.5,0.75,0.25,0.25,0.583333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.1,0.02,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0466666666666667,0.0233333333333333,0.705,0.561666666666667,0
"738","LY1022003874",0.675,0.561666666666667,"Satisafait","Des fois ( 2 ou 3 fois le mois)","Oui","Jamais","Les dépenses sont plus importantes","Faible","Oui","Bâtiments et structures Équipement et outils Actifs reçus de l'OIM","Oui","Bien","Bien","Bien","Oui","Acceptable","Oui","Acceptable","Bien","Faible","Faible",0.75,0.5,1,1,1,0.25,1,1,0,0.75,0.75,0.75,1,0.5,1,0.5,0.75,0.25,0.25,0.583333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.06,0.04,0.08,0.02,0.1,0.02,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0466666666666667,0.0233333333333333,0.675,0.561666666666667,0
"739","LY1022003882",0.905,0.935,"Satisafait","Jamais","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Bien","Oui","Terre","Non","Bien","Bien","Très bien","Oui","Très bien","Oui","Bien","Bien","Très bien","Très bien",0.75,1,1,0.75,1,0.75,1,1,1,0.75,0.75,1,1,1,1,0.75,0.75,1,1,0.875,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.08,0.02,0.075,0.015,0.08,0.04,0.0975,0.0225,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.09,0.0225,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.07,0.035,0.905,0.935,0
"740","LY1022003896",0.855,0.810833333333333,"Très satisfait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Des fois ( 2 ou 3 fois le mois)","Les dépenses sont plus importantes","Acceptable","Oui","Actifs reçus de l'OIM","Non","Bien","Acceptable","Bien",NA,"Très bien","Oui","Très bien","Très bien","Très bien","Très bien",1,0.75,1,0.5,1,0.5,1,1,1,0.75,0.5,0.75,0.5,1,1,1,1,1,1,0.916666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.15,0.05,0.09,0.06,0.08,0.02,0.05,0.01,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.06,0.015,0.0825,0.0225,0.035,0.01,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.0733333333333333,0.0366666666666667,0.855,0.845833333333333,0.035
"741","LY1022003975",0.56,0.245,"Neutre","Rarement( Une fois le mois ou pas tous les mois)","Non","Jamais","La dette est plus grande","Acceptable","Oui","Aucun actif détenu","Non","Acceptable","Très faible","Acceptable",NA,"Acceptable","Oui","Bien","Très faible","Très faible","Très faible",0.5,0.75,0,1,0,0.5,1,0,1,0.5,0,0.5,0.5,0.5,1,0.75,0,0,0,0.375,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.075,0.025,0.09,0.06,0,0,0.1,0.02,0,0,0.065,0.015,0.1,0.03,0,0,0.13,0.03,0.05,0.015,0,0,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0,0,0,0,0.03,0.015,0.56,0.28,0.035
"742","LY1022003987",0.75,0.743333333333333,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Je ne sait pas","Jamais","Les dépenses sont plus importantes","Bien","Oui","Aucun actif détenu","Non","Bien","Bien","Bien",NA,"Très bien","Oui","Bien","Bien","Bien","Bien",0.75,0.75,0.5,1,1,0.75,1,0,1,0.75,0.75,0.75,0.5,1,1,0.75,0.75,0.75,0.75,0.791666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.04,0.01,0.1,0.02,0.08,0.04,0.0975,0.0225,0.1,0.03,0,0,0.13,0.03,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.035,0.01,0.12,0.04,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0633333333333333,0.0316666666666667,0.75,0.778333333333333,0.0350000000000001
"743","LY1022003996",0.5675,0.434166666666667,"Neutre","Rarement( Une fois le mois ou pas tous les mois)","Non","Jamais",NA,"Faible","Oui","Aucun actif détenu","Non","Bien","Bien","Acceptable",NA,"Faible","Oui","Très bien","Bien","Faible","Faible",0.5,0.75,0,1,0.5,0.25,1,0,1,0.75,0.75,0.5,0.5,0.25,1,1,0.75,0.25,0.25,0.583333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.075,0.025,0.09,0.06,0,0,0.1,0.02,0.04,0.02,0.0325,0.0075,0.1,0.03,0,0,0.13,0.03,0.075,0.0225,0.09,0.0225,0.055,0.015,0.035,0.01,0.03,0.01,0.05,0.05,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0466666666666667,0.0233333333333333,0.5675,0.469166666666667,0.035
"744","LY1022003996",0.5975,0.445833333333333,"Neutre","Rarement( Une fois le mois ou pas tous les mois)","Non","Jamais",NA,"Faible","Oui","Aucun actif détenu","Non","Bien","Bien","Acceptable",NA,"Faible","Oui","Très bien","Bien","Faible","Faible",0.5,0.75,0,1,0.5,0.25,1,0,1,0.75,0.75,0.5,0.5,0.25,1,1,0.75,0.25,0.25,0.583333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.075,0.025,0.09,0.06,0,0,0.1,0.02,0.04,0.02,0.0325,0.0075,0.1,0.03,0,0,0.13,0.03,0.075,0.0225,0.09,0.0225,0.055,0.015,0.035,0.01,0.03,0.01,0.05,0.05,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0466666666666667,0.0233333333333333,0.5675,0.469166666666667,0.0233333333333334
"745","LY1022004033",0.6075,0.241666666666667,"Satisafait","Des fois ( 2 ou 3 fois le mois)","Non","Jamais",NA,"Acceptable","Oui","Aucun actif détenu","Non","Acceptable","Acceptable","Acceptable",NA,"Très faible","Oui","Acceptable","Acceptable","Très faible","Très faible",0.75,0.5,0,1,0.5,0.5,1,0,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0,0,0.333333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.06,0.04,0,0,0.1,0.02,0.04,0.02,0.065,0.015,0.1,0.03,0,0,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.0266666666666667,0.0133333333333333,0.6075,0.276666666666667,0.035
"746","LY1022004054",0.6225,0.426666666666667,"Neutre","Rarement( Une fois le mois ou pas tous les mois)","Je ne sait pas","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Faible","Oui","Aucun actif détenu","Non","Faible","Faible","Faible","Oui","Acceptable","Oui","Faible","Faible","Je ne sais pas","Faible",0.5,0.75,0.5,0.75,1,0.25,1,0,1,0.25,0.25,0.25,1,0.5,1,0.25,0.25,0.5,0.25,0.333333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.075,0.025,0.09,0.06,0.04,0.01,0.075,0.015,0.08,0.04,0.0325,0.0075,0.1,0.03,0,0,0.13,0.03,0.025,0.0075,0.03,0.0075,0.0275,0.0075,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.0375,0.0075,0.0266666666666667,0.0133333333333333,0.6225,0.426666666666667,0
"747","LY1022004056",0.695,0.594166666666667,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Souvent( au moins une fois la semaine)","Les dépenses sont plus importantes","Bien","Oui","Bétails Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Acceptable","Non","Acceptable","Oui","Très bien","Très bien","Bien","Bien",0.75,0.75,1,0.25,1,0.75,1,1,0,0.5,0.5,0.5,0,0.5,1,1,1,0.75,0.75,0.708333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.025,0.005,0.08,0.04,0.0975,0.0225,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0,0,0.06,0.02,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0566666666666667,0.0283333333333333,0.695,0.594166666666667,0
"748","LY1022004061",0.88,0.813333333333333,"Très satisfait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Oui","Équipement et outils Actifs reçus de l'OIM","Non","Bien","Bien","Bien","Oui","Très bien","Oui","Bien","Bien","Bien","Bien",1,0.75,1,0.75,1,0.5,1,1,1,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.791666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.15,0.05,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0633333333333333,0.0316666666666667,0.88,0.813333333333333,0
"749","LY1021004104",0.7225,0.470833333333333,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Non","Jamais","Les dépenses sont plus importantes","Très bien","Oui","Terre Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Bien",NA,"Acceptable","Oui","Bien","Acceptable","Faible","Acceptable",0.75,0.75,0,1,1,1,1,1,0,0.5,0.5,0.75,0.5,0.5,1,0.75,0.5,0.25,0.5,0.541666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0,0,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.0825,0.0225,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.05,0.015,0.075,0.015,0.0433333333333333,0.0216666666666667,0.7225,0.505833333333333,0.0349999999999999
