"ID","EconomicScore","SocialScore","PsychoSocialScore","CompositeScore","migration_duration","TrainingDuration","MBSupportDuration","MBAssistanceDuration","sex","age","return_country","origin_country","VOTs","UMINOR","HealthCondition","CounsellingStatus","EconomicSupport","FinancialServices","JobPlacement","Microbusiness","Training","SocialSupport","ChildCare","Education","Housing","LegalServices","MaterialAssistance","MedicalSupport","SocialProtectionSchemes","PsychosocialSupport","Microbusinesslevel","MicrobusinessDeliveredBy","MicrobusinessFormOfAssistance"
"NE1022X004425",0.68,0.5691666666666666,0.54,0.6283333333333334,"0",NA,159,-64.08333333333333,"Homme","38","Algérie","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"NE1022X004745X1",0.6649999999999999,0.8108333333333334,0.9324999999999999,0.8216666666666669,"1",5,133,-15.041666666666666,"Homme","36","Algérie","Burkina Faso","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"NE1022X004746X1",0.575,0.8025,0.9324999999999999,0.7775000000000002,"0",5,132,-14.041666666666666,"Homme","30","Maroc","Burkina Faso","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"NE1022X004749x1",0.6075,0.7791666666666666,0.77,0.7308333333333334,"0",NA,NA,NA,"Homme","21","Algérie","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NE1022X004750X1",0.495,0.8058333333333333,0.9749999999999999,0.7791666666666668,"1",5,132,-14.041666666666666,"Homme","29","Algérie","Burkina Faso","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"NE1022X004751X1",0.365,0.7725,0.9749999999999999,0.72,"0",2,132,-14.041666666666666,"Homme","47","Algérie","Burkina Faso","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"NE1022X004752X1",0.61,0.6541666666666667,0.8075,0.6958333333333334,"2",5,134,-15.041666666666666,"Homme","26","Niger","Burkina Faso","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"NE1022X004753X1",0.1675,0.535,0.7525000000000001,0.48749999999999993,"0",5,173,-55.041666666666664,"Homme","20","Niger","Burkina Faso","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"NE1022X004754X1",0.2775,0.6816666666666666,0.8624999999999999,0.6383333333333333,"4",2,145,-27.041666666666668,"Homme","27","Niger","Burkina Faso","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"NE1022X004756X1",0.6950000000000001,0.7858333333333334,0.9324999999999999,0.8116666666666669,"0",5,133,-15.041666666666666,"Homme","20","Algérie","Burkina Faso","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"NE1022X005152",0.7324999999999999,0.4658333333333333,0.6974999999999999,0.6291666666666669,"0",3,178,-39.041666666666664,"Homme","35","Niger","Nigeria","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"NE1022X005282",0.56,0.4191666666666667,0.6675,0.5483333333333333,"2",NA,133,-29.041666666666668,"Homme","26","Niger","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"NG1021019863",0.74,0.5291666666666667,0.7475,0.7083333333333334,"2",NA,393,-52.041666666666664,"Homme","32","Nigéria","Ghana","Yes","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"SD1018001251",0.36750000000000005,0.525,0.8625,0.6250000000000001,"3",NA,NA,NA,"Homme","27","Maroc","Cameroun","No","No","No",NA,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",NA,NA,NA
"SD1022001003",0.65,0.55,0.8575,0.6825,"4",0,177,96.95833333333333,"Femme","27","Soudan","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"SD1022001006",0.52,0.6333333333333334,0.8075,0.6141666666666666,"5",0,177,98.95833333333333,"Femme","52","Soudan","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"SD1022001008",0.8775,0.6066666666666667,0.8875,0.7658333333333334,"5",0,177,96.95833333333333,"Femme","55","Soudan","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"SD1022001009",0.84,0.6216666666666666,0.8574999999999999,0.7533333333333334,"4",0,177,98.95833333333333,"Femme","32","Soudan","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"SD1022001010
",0.735,0.6633333333333333,0.9624999999999999,0.8191666666666668,"5",NA,NA,NA,"Femme","40","Soudan","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SD1022001053",0.6849999999999999,0.5316666666666666,0.9375,0.7633333333333334,"5",0,177,99.95833333333333,"Femme","33","Soudan","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"SD1022001054",0.6599999999999999,0.6566666666666666,0.7725000000000001,0.7158333333333332,"4",0,177,96.95833333333333,"Femme","25","Soudan","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"SN1022001064",0.7374999999999999,0.3783333333333333,0.8225,0.6691666666666668,"3",NA,167,31.958333333333332,"Homme","38","Sénégal","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"TD1021001615",0.7324999999999999,0.5633333333333334,0.8049999999999999,0.7266666666666668,"3",3,74,224.95833333333334,"Femme","29","Libye","Nigeria","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"TD1021955841C0DEA1",0.7,0.40249999999999997,0.8574999999999999,0.6300000000000001,"41",5,74,239.95833333333334,"Homme","67","Tchad","Mali","No","No","No","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Individual","IOM Direct Assistance","CAS, KND"
"TD1021A03744A0F1AA",0.7999999999999999,0.6699999999999999,0.7575,0.7175000000000002,"14",NA,97,225.95833333333334,"Homme","46","Tchad","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","Referral","KND"
"TD102200414CB55E48",0.7625,0.5858333333333333,0.7400000000000001,0.7266666666666667,"0",3,120,108.95833333333333,"Femme","20","Tchad","Nigeria","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"TD102253A4A13B3307",0.5125000000000001,0.47333333333333333,0.8274999999999999,0.5891666666666667,"2",NA,27,288.9583333333333,"Femme","23","Tchad","Mali","No","No","No","Completed","Yes","Yes","No","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","Collective","IOM Direct Assistance","KND"
"TD102263B9FB45F8D2",0.8275,0.6908333333333333,0.81,0.7816666666666667,"32",5,15,115.95833333333333,"Homme","64","Tchad","Mali","No","No","No","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","Individual","IOM Direct Assistance","KND"
"TD102278B8036A36E5",0.85,0.7424999999999999,0.8574999999999999,0.8300000000000002,"19",5,71,194.95833333333334,"Femme","40","Tchad","Mali","No","No","No","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Individual","IOM Direct Assistance","KND"
"TD102295B564D6B5E7",0.45,0.4191666666666667,0.8225,0.5408333333333334,"15",70,66,230.95833333333334,"Femme","37","Tchad","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Collective","IOM Direct Assistance","KND"
"TD1022DC975E586317",0.8674999999999999,0.5308333333333333,0.8425,0.7691666666666667,"28",NA,85,179.95833333333334,"Homme","51","Tchad","Mali","No","No","No","Completed","Yes","Yes","No","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Collective","IOM Direct Assistance","KND"
"TN1019001514",0.73,0.5425,0.775,0.7075000000000001,"7",NA,931,105.95833333333333,"Femme","40","Tunisie","Guinee Conakry","No","No","No","Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"TN1020001194",0.6025,0.36249999999999993,0.8200000000000001,0.6125000000000002,"3",NA,35,729.9583333333334,"Homme","26","Tunisie","Tchad","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"TN1020001687",0.7499999999999999,0.5991666666666666,0.78,0.7058333333333335,"5",0,36,259.9583333333333,"Femme","33","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021001204",0.625,0.7125000000000001,0.8174999999999999,0.7525000000000001,"6",0,52,185.95833333333334,"Homme","29","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021001215",0.46749999999999997,0.6741666666666666,0.7175000000000001,0.6358333333333333,"2",0,69,315.9583333333333,"Homme","22","Tunisie","Cote d'ivoire","Yes","No","No","Completed","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Community","IOM Direct Assistance","CAS"
"TN1021001504",0.6775,0.6516666666666666,0.6875,0.6658333333333333,"3",0,36,265.9583333333333,"Femme","26","Tunisie","Cote d'ivoire","Yes","No","No","Completed","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021001616",0.6725,0.655,0.705,0.6575000000000001,"3",NA,78,184.95833333333334,"Homme","21","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021001628",0.53,0.6433333333333333,0.5800000000000001,0.5841666666666667,"4",NA,29,308.9583333333333,"Homme","31","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021001632",0.5775,0.6866666666666668,0.6175,0.6533333333333333,"7",NA,38,263.9583333333333,"Homme","38","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Collective","IOM Direct Assistance","CAS"
"TN1021001642",0.715,0.78,0.8,0.7775,"3",NA,43,263.9583333333333,"Homme","33","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021001669",0.7625,0.7183333333333334,0.8,0.7566666666666668,"7",NA,71,181.95833333333334,"Homme","29","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"TN1021001674",0.44,0.5875,0.87,0.66,"6",0,43,270.9583333333333,"Femme","34","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002054",0.835,0.6266666666666666,0.7949999999999999,0.7683333333333334,"4",0,29,272.9583333333333,"Homme","30","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002058",0.3875,0.41500000000000004,0.76,0.52,"5",NA,29,308.9583333333333,"Homme","33","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002174",0.6024999999999999,0.6233333333333334,0.7224999999999999,0.6691666666666667,"0",NA,224,24.958333333333332,"Homme","25","Tunisie","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"TN1021002187",0.6900000000000001,0.525,0.63,0.6150000000000001,"10",NA,104,270.9583333333333,"Femme","47","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002242",0.485,0.6458333333333334,0.7999999999999999,0.6491666666666667,"4",NA,62,329.9583333333333,"Homme","43","Tunisie","Cote d'ivoire","No","No","Yes","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002252",0.2625,0.6633333333333333,0.435,0.4016666666666667,"2",NA,36,280.9583333333333,"Homme","28","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002342",0.48500000000000004,0.5033333333333333,0.32000000000000006,0.4291666666666668,"7",NA,50,174.95833333333334,"Femme","38","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","No","Individual","IOM Direct Assistance","CAS"
"TN1021002373",0.525,0.6858333333333334,0.9624999999999999,0.7366666666666667,"3",NA,76,321.9583333333333,"Homme","25","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002404",0.715,0.7450000000000001,0.7975,0.7525000000000001,"5",NA,29,230.95833333333334,"Femme","31","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"TN1021002563",0.8099999999999999,0.6833333333333335,0.8325,0.7791666666666668,"5",0,64,179.95833333333334,"Femme","42","Tunisie","Cameroun","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"TN1021002585",0.5175,0.6908333333333333,0.5900000000000001,0.5616666666666666,"3",NA,106,193.95833333333334,"Femme","46","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002592",0.20750000000000002,0.5925,0.48,0.4600000000000001,"5",NA,69,193.95833333333334,"Homme","45","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002615",0.3075,0.5983333333333334,0.685,0.5616666666666666,"3",NA,36,280.9583333333333,"Homme","31","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002639",0.7,0.6841666666666666,0.79,0.7333333333333333,"2",0,71,172.95833333333334,"Homme","29","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"TN1021002646",0.755,0.7233333333333334,0.84,0.7816666666666668,"3",NA,35,280.9583333333333,"Homme","30","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002647",0.7725,0.7833333333333333,0.7575000000000001,0.7516666666666668,"4",NA,27,231.95833333333334,"Femme","44","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"TN1021002657",0.615,0.78,0.9574999999999999,0.8025000000000001,"0",NA,69,307.9583333333333,"Homme","28","Tunisie","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"TN1021002867",0.57,0.48166666666666674,0.6950000000000001,0.6258333333333332,"7",NA,134,242.95833333333334,"Femme","35","Tunisie","Cote d'ivoire","Yes","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Individual","IOM Direct Assistance","CAS, KND"
"TN1021002873",0.52,0.475,0.6749999999999999,0.4850000000000001,"5",NA,83,319.9583333333333,"Femme","53","Tunisie","Cote d'ivoire","Yes","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
