"MimosaID","Project","InterviewDate","ReintegrationDate","InterviewType","BusinessSucess","BusinessProfitability","WouldMigrateAgain","SituationWithoutSupport","ReturningWasGoodDecision","SatisfiedWithReintegrationSupport","Country","CountryOfReturn","Gender","AgeGroup","MigrationDuration","Disabled","TrainingType","TrainingStart","TrainingEnd","TimeToReceiveSupport","ReceivedSupportAs","BusinessType","BusinessMembers","MicroBusinessLevel","ReceivedIOMBusinessAdvice","BusinessHasEmployees","EmployeeNumber","CoronaImpactOnBusiness","FirstChoice","SupportDuration","TrainingDuration"
"EUTFGIN22252","JI","2022/07/22 00:00:00","2021/12/30 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",3,"Non","None",NA,NA,12,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",204,0
"MA1021004475","JI","2022/07/22 00:00:00","2022/06/10 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Satisfait","Guinée","Maroc","Masculin","14-35",3,"Non","Business/management","2022/05/23 00:00:00","2022/05/25 00:00:00",5,"Mixte","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",42,2
"EUTFGIN11836","SMP","2022/07/22 00:00:00","2021/12/30 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Niger","Masculin","14-35",1,"Non","None",NA,NA,12,"En espèces","Transport","Moi et d'autres","Individual","Oui","Autre","1","Non","Oui",204,0
"EUTFGIN18151","SMP","2022/07/22 00:00:00","2021/03/31 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Guinée","Niger","Masculin","14-35",1,"Non","None",NA,NA,16,"En nature","Transport","Moi et d'autres","Individual","Non","Autre","1","Non","Oui",478,0
"17382","SMP","2022/07/23 00:00:00",NA,"Terrain/bureau OIM","High","High","No","Pire","Oui","Satisfait","Guinée","Niger","Masculin","14-35",4,"Non","None",NA,NA,24,"En espèces","Commerce","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"LY1021002084","SMP","2022/07/23 00:00:00","2022/04/14 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Satisfait","Autre","Lybie","Féminin","14-35",2,"Non","Business/management","2021/11/22 00:00:00","2021/11/26 00:00:00",20,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Oui","Non",100,4
"2479","SMP","2022/07/23 00:00:00",NA,"Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Guinée","Lybie","Masculin","14-35",1,"Non","None",NA,NA,12,"En espèces","Elevage","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"CH5021X011634","SMP","2022/07/23 00:00:00","2022/05/27 00:00:00","Terrain/bureau OIM","Low","Low","No","Pire","Oui","Satisfait","Guinée","Niger","Masculin","14-35",1,"Non","Other/Unknown","2022/05/23 00:00:00","2022/05/25 00:00:00",8,"Mixte","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",57,2
"CH5021X011642","SMP","2022/07/23 00:00:00","2022/05/27 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Partiellement","Satisfait","Guinée","Niger","Masculin","14-35",3,"Non","Other/Unknown","2022/05/23 00:00:00","2022/05/25 00:00:00",8,"Mixte","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",57,2
"11555","SMP","2022/07/23 00:00:00",NA,"Terrain/bureau OIM","High","High","No","Pire","Oui","Satisfait","Guinée","Niger","Masculin","14-35",4,"Non","None",NA,NA,96,"En espèces","Commerce","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"EUTFGIN22311","SMP","2022/07/23 00:00:00","2021/12/30 00:00:00","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Guinée","Niger","Masculin","14-35",0,"Non","None",NA,NA,8,"En espèces","Transport","Moi uniquement","Individual","Non","Autre","1","Non","Oui",205,0
"EUTFGIN23378","SMP","2022/07/23 00:00:00","2021/12/30 00:00:00","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Guinée","Niger","Masculin","14-35",5,"Non","None",NA,NA,8,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",205,0
"EUTFGIN6958","SMP","2022/07/23 00:00:00","2021/12/29 00:00:00","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Guinée","Niger","Masculin","14-35",5,"Non","None",NA,NA,144,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",206,0
"LY1021010622","SMP","2022/07/24 00:00:00","2022/03/09 00:00:00","Par téléphone","High","Low","No","Pire","Oui","OK","Autre","Lybie","Féminin","14-35",0,"Oui","Business/management","2021/12/13 00:00:00","2021/12/17 00:00:00",16,"En nature","Autre","Moi uniquement","Individual","Oui","Non","0","Non","Oui",137,4
"Jimon  TAOFEEQ","SMP","2022/07/24 00:00:00",NA,"Par téléphone","High","High","No","Pire","Oui","OK","Autre","Lybie","Masculin","14-35",2,"Non","None",NA,NA,16,"En nature","Elevage","Moi uniquement","Unknown","Oui","Non","0","Non","Oui",120,0
"LY1021002696","JI","2022/07/24 00:00:00","2022/04/13 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","OK","Autre","Lybie","Féminin","14-35",4,"Non","Business/management","2021/11/08 00:00:00","2021/11/12 00:00:00",12,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",102,4
"EUTFGIN23701","SMP","2022/07/24 00:00:00","2022/05/13 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"Non","Business/management","2022/05/06 00:00:00","2022/05/13 00:00:00",16,"En nature","Transport","Moi uniquement","Individual","Non","Non","0","Non","Oui",72,7
"EUTFGIN22873","SMP","2022/07/24 00:00:00","2022/07/04 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"Non","Business/management","2022/06/17 00:00:00","2022/06/20 00:00:00",21,"En nature","Transport","Moi et d'autres","Individual","Oui","Autre","1","Non","Non",20,3
"EUTFGIN23256","SMP","2022/07/24 00:00:00","2022/06/15 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"Non","Business/management","2022/05/06 00:00:00","2022/06/15 00:00:00",16,"En nature","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Non",39,40
"EUTFGIN22954","SMP","2022/07/24 00:00:00","2022/05/13 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"Non","Business/management","2022/05/06 00:00:00","2022/05/13 00:00:00",16,"En nature","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",72,7
"LY1021007769","SMP","2022/07/25 00:00:00","2022/03/15 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Autre","Lybie","Féminin","14-35",2,"Non","Business/management","2021/11/08 00:00:00","2021/11/12 00:00:00",8,"En espèces","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Non",132,4
"LY1021009517","SMP","2022/07/24 00:00:00","2022/04/26 00:00:00","Par téléphone","High","Low","No","Pire","Oui","OK","Autre","Lybie","Masculin","14-35",2,"Non","Business/management","2022/02/01 00:00:00","2022/02/05 00:00:00",16,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",89,4
"LY1021002158","SMP","2022/07/24 00:00:00","2022/03/28 00:00:00","Par téléphone","High","Low","No","Pire","Oui","OK","Autre","Lybie","Masculin","14-35",5,"Non","Business/management","2021/11/22 00:00:00","2021/11/26 00:00:00",16,"En nature","Autre","Moi uniquement","Individual","Oui","Non","0","Non","Oui",118,4
"25968","SMP","2022/07/25 00:00:00",NA,"Terrain/bureau OIM","High","High","No","Pire","Non","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"Non","None",NA,NA,8,"Mixte","Transport","Moi uniquement","Unknown","Oui","Non","0","Non","Oui",120,0
"EUTFGIN23803","SMP","2022/07/25 00:00:00","2022/06/10 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"Non","Business/management","2022/05/23 00:00:00","2022/05/25 00:00:00",8,"Mixte","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",45,2
"CH1022X001131","SMP","2022/07/22 00:00:00",NA,"Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",0,"Non","None",NA,NA,16,"En espèces","Autre","Moi uniquement","Unknown","Oui","Autre","0","Non","Oui",120,0
"MA1018002497","SMP","2022/07/25 00:00:00",NA,"Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Guinée","Maroc","Masculin","14-35",1,"Non","None",NA,NA,8,"En espèces","Autre","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"MA1021005410","SMP","2022/07/25 00:00:00","2022/05/10 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","None",NA,NA,4,"En nature","Commerce","Moi et d'autres","Individual","Oui","Autre","1+","Non","Oui",76,0
"CH1022X001476","SMP","2022/07/25 00:00:00","2022/03/31 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","36+",0,"Non","None",NA,NA,16,"En nature","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",116,0
"NE1019X074208","SMP","2022/07/25 00:00:00","2021/11/26 00:00:00","Par téléphone","High","High","No","Identique","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"Non","None",NA,NA,20,"En espèces","Commerce","Moi et d'autres","Individual","Oui","Autre","1+","Non","Oui",241,0
"EUTFGIN26252","SMP","2022/07/25 00:00:00","2022/06/21 00:00:00","Terrain/bureau OIM","High","High","Yes","Pire","Partiellement","Satisfait","Guinée","Algerie","Masculin","14-35",2,"Non","Business/management","2022/05/23 00:00:00","2022/05/25 00:00:00",4,"Mixte","Transport","Moi et d'autres","Individual","Oui","Autre","1","Non","Oui",34,2
"22626","SMP","2022/07/25 00:00:00",NA,"Par téléphone","High","Low","No","Ne sait pas","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"Non","None",NA,NA,26,"En nature","Elevage","Moi et d'autres","Unknown","Non","Non","0","Non","Oui",120,0
"LY1021003226","SMP","2022/07/25 00:00:00","2022/02/15 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Lybie","Féminin","36+",4,"Non","None",NA,NA,12,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",160,0
"LY1021482A8F0528F4","SMP","2022/07/22 00:00:00","2022/08/18 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Satisfait","Burkina Faso","Lybie","Masculin","14-35",7,"Non","Business/management","2022/03/28 00:00:00","2022/04/02 00:00:00",16,"Mixte","Elevage","Moi uniquement","Individual","Oui","Non","0","Non","Oui",120,5
"CH5022X000397","SMP","2022/07/25 00:00:00","2022/06/21 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"Non","None",NA,NA,4,"En nature","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",34,0
"CH5017X041232","SMP","2022/07/25 00:00:00","2021/12/28 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"Non","None",NA,NA,16,"En nature","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",209,0
"DZ1021004601","SMP","2022/07/25 00:00:00","2021/11/26 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","OK","Guinée","Algerie","Masculin","14-35",0,"Non","None",NA,NA,8,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",241,0
"CH5018X005098","SMP","2022/07/25 00:00:00","2022/03/22 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Lybie","Masculin","14-35",2,"Non","None",NA,NA,16,"En espèces","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",125,0
"CH5018X005114","SMP","2022/07/25 00:00:00","2022/03/22 00:00:00","Par téléphone","High","High","Yes","Pire","Oui","Très satisfait","Guinée","Lybie","Masculin","14-35",0,"Non","None",NA,NA,16,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",125,0
"DZ1021006679","SMP","2022/07/25 00:00:00","2022/05/27 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",7,"Non","Other/Unknown","2022/05/23 00:00:00","2022/05/25 00:00:00",8,"Mixte","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",59,2
"EUTFGIN22988","SMP","2022/07/25 00:00:00","2022/05/27 00:00:00","Terrain/bureau OIM","High","High","Yes","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"Non","Other/Unknown","2022/05/23 00:00:00","2022/05/25 00:00:00",16,"Mixte","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",59,2
"MA1021004930","SMP","2022/07/25 00:00:00","2022/03/26 00:00:00","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",3,"Non","None",NA,NA,8,"En nature","Elevage","Moi et d'autres","Individual","Non","Autre","1","Non","Oui",121,0
"CH5018X005221","SMP","2022/07/26 00:00:00","2021/12/29 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Lybie","Masculin","14-35",1,"Non","None",NA,NA,16,"En espèces","Transport","Moi uniquement","Individual","Non","Non","0","Non","Oui",209,0
"CH5022X000401","SMP","2022/07/26 00:00:00","2022/05/23 00:00:00","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"Non","None",NA,NA,12,"En nature","Autre","Moi uniquement","Individual","Non","Autre","1+","Non","Oui",64,0
"CH5018X014375","SMP","2022/07/26 00:00:00","2022/03/28 00:00:00","Par téléphone","High","Low","No","Identique","Non","Pas satisfait","Guinée","Lybie","Masculin","14-35",1,"Non","None",NA,NA,156,"En espèces","Commerce","Moi uniquement","Individual","Non","Autre","0","Non","Oui",120,0
"CH5022X000409","SMP","2022/07/26 00:00:00","2022/06/10 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"Non","None",NA,NA,8,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",46,0
"23685","SMP","2022/07/22 00:00:00",NA,"Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Guinée","Autre","Féminin","36+",2,"Non","None",NA,NA,25,"Mixte","Commerce","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"CH5018X014385","SMP","2022/07/26 00:00:00","2021/11/30 00:00:00","Par téléphone","High","High","No","Pire","Oui","Satisfait","Guinée","Lybie","Masculin","14-35",0,"Non","None",NA,NA,16,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Non",238,0
"DZ1020001916","SMP","2022/07/26 00:00:00","2022/01/05 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",4,"Non","None",NA,NA,8,"En espèces","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",202,0
"EUTFGIN22902","SMP","2022/07/26 00:00:00","2022/05/27 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",1,"Non","Other/Unknown","2022/05/23 00:00:00","2022/05/25 00:00:00",24,"Mixte","Transport","Moi et d'autres","Individual","Oui","Autre","1","Non","Non",60,2
"CH5021X011680","SMP","2022/07/26 00:00:00","2022/05/27 00:00:00","Terrain/bureau OIM","High","High","No","Souhaite ne pas répondre","Partiellement","OK","Guinée","Niger","Féminin","14-35",3,"Non","Other/Unknown","2022/05/23 00:00:00","2022/05/25 00:00:00",16,"Mixte","Transport","Moi et d'autres","Individual","Oui","Autre","1","Non","Oui",60,2
"22917","SMP","2022/07/26 00:00:00",NA,"Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Niger","Masculin","14-35",2,"Non","None",NA,NA,20,"En nature","Transport","Moi uniquement","Unknown","Oui","Non","0","Non","Oui",120,0
"EUTFGIN22772","SMP","2022/07/26 00:00:00","2022/05/27 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"Non","Other/Unknown","2022/05/23 00:00:00","2022/05/25 00:00:00",24,"Mixte","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",60,2
"22492","SMP","2022/07/26 00:00:00",NA,"Terrain/bureau OIM","High","High","No","Mieux","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"Non","None",NA,NA,25,"En nature","Transport","Moi uniquement","Unknown","Oui","Non","0","Non","Oui",120,0
"GM1021001314","SMP","2022/07/26 00:00:00","2021/12/29 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",8,"Non","None",NA,NA,16,"En espèces","Autre","Moi uniquement","Individual","Non","Autre","1+","Non","Oui",209,0
"CH5018X030617","SMP","2022/07/26 00:00:00","2021/12/29 00:00:00","Par téléphone","High","High","Yes","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",1,"Oui","None",NA,NA,16,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",209,0
"LY1021D2B045B392BA","SMP","2022/05/11 00:00:00","2022/04/27 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Burkina Faso","Lybie","Masculin","14-35",4,"Non","Business/management","2022/07/20 00:00:00","2022/07/22 00:00:00",8,"En espèces","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",14,2
"LY1019009209","SMP","2022/07/24 00:00:00","2022/01/25 00:00:00","Par téléphone","High","Low","No","Pire","Oui","OK","Autre","Lybie","Féminin","14-35",6,"Oui","Business/management","2021/11/08 00:00:00","2021/11/12 00:00:00",16,"En nature","Autre","Moi uniquement","Individual","Oui","Autre","1","Non","Oui",180,4
"CH5018X030566","SMP","2022/07/27 00:00:00",NA,"Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Guinée","Lybie","Masculin","14-35",0,"Oui","None",NA,NA,158,"En espèces","Autre","Moi uniquement","Unknown","Non","Autre","0","Non","Oui",120,0
"DZ1021003021","JI","2022/07/27 00:00:00","2022/03/23 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"Non","None",NA,NA,12,"En espèces","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",126,0
"DZ1021003261","SMP","2022/07/27 00:00:00","2021/11/26 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Pas satisfait","Guinée","Algerie","Masculin","14-35",2,"Non","None",NA,NA,12,"En espèces","Autre","Moi uniquement","Individual","Oui","Autre","1+","Non","Oui",243,0
"CH5020X002144","SMP","2022/07/27 00:00:00",NA,"Par téléphone","Low","Low","No","Pire","Partiellement","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"Non","None",NA,NA,54,"En espèces","Autre","Moi uniquement","Unknown","Non","Autre","0","Non","Oui",120,0
"DZ1021003140","SMP","2022/07/27 00:00:00","2021/11/26 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",3,"Non","None",NA,NA,36,"En espèces","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",243,0
"CH5020X006135","SMP","2022/07/27 00:00:00","2021/12/29 00:00:00","Par téléphone","High","High","Yes","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"Non","None",NA,NA,54,"En espèces","Commerce","Moi et d'autres","Individual","Non","Autre","1","Non","Oui",210,0
"DZ1021003614","SMP","2022/07/27 00:00:00","2022/03/28 00:00:00","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",3,"Non","None",NA,NA,32,"En espèces","Transport","Moi uniquement","Individual","Oui","Non","0","Non","Oui",121,0
